External ID,Number,Amount,Date,Journal,Partner,Reference,Journal Items/Account/Name,Journal Items/Label,Journal Items/Credit,Journal Items/Debit,Journal Items/Date Accounting,Journal Items/Date,Journal Items/Partner/Name
,,,,,,,"Nhà cửa, vật kiến trúc",,120,,,2020-06-20,
,,,,,,,Hao mòn TSCĐ vô hình,,,30,,2020-06-20,
,,,,,,,Đầu tư vào công ty con,,,90,,2020-06-20,
,,,,,,,Đầu tư vào công ty con,,,20,,2020-06-20,
__export__.account_move_311_9ab4cad1,MISC/2020/0191,120000000,2020-06-20,__export__.account_journal_3_bd951307,,,Thu nhập khác,,20000000,,,2020-06-20,
,,,,,,,"Nhà cửa, vật kiến trúc",,100000000,,,2020-06-20,
,,,,,,,Hao mòn TSCĐ vô hình,,,10000000,,2020-06-20,
,,,,,,,Đầu tư vào công ty con,,,110000000,,2020-06-20,
__export__.account_move_1886_6d4125aa,MISC/2020/0336,105,2020-06-19,__export__.account_journal_3_bd951307,,86,Hao mòn TSCĐ vô hình,,105,,,2020-06-19,
,,,,,,,Chi phí khấu hao tài sản cố định,,,105,,2020-06-19,
__export__.account_move_310_85ac1ee1,MISC/2020/0192,180000000,2020-06-19,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ vô hình,,180000000,,,2020-06-19,
,,,,,,,Chi phí khấu hao tài sản cố định,,,180000000,,2020-06-19,
__export__.account_move_1885_b9bf8ac4,MISC/2020/0335,90,2020-06-18,__export__.account_journal_3_bd951307,,85,Phương tiện vận tải truyền dẫn,,90,,,2020-06-18,
,,,,,,,Chênh lệch đánh giá lại tài sản,,,40,,2020-06-18,
,,,,,,,Hao mòn TSCĐ vô hình,,,50,,2020-06-18,
__export__.account_move_309_aff4378a,MISC/2020/0193,100000000,2020-06-18,__export__.account_journal_3_bd951307,,,Phương tiện vận tải truyền dẫn,,100000000,,,2020-06-18,
,,,,,,,Chênh lệch đánh giá lại tài sản,,,10000000,,2020-06-18,
,,,,,,,Hao mòn TSCĐ vô hình,,,90000000,,2020-06-18,
__export__.account_move_1884_4a7dd0fb,MISC/2020/0334,108,2020-06-17,__export__.account_journal_3_bd951307,,84,Hao mòn TSCĐ vô hình,,108,,,2020-06-17,
,,,,,,,Chi phí khấu hao TSCĐ,,,108,,2020-06-17,
__export__.account_move_308_6de84974,MISC/2020/0194,9000000,2020-06-17,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ vô hình,,9000000,,,2020-06-17,
,,,,,,,Chi phí khấu hao TSCĐ,,,9000000,,2020-06-17,
__export__.account_move_1883_e60247f0,MISC/2020/0333,104,2020-06-16,__export__.account_journal_3_bd951307,,83,Hao mòn TSCĐ vô hình,,104,,,2020-06-16,
,,,,,,,Chi phí khấu hao tài sản cố định,,,104,,2020-06-16,
__export__.account_move_307_df8b0280,MISC/2020/0195,7000000,2020-06-16,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ vô hình,,7000000,,,2020-06-16,
,,,,,,,Chi phí khấu hao tài sản cố định,,,7000000,,2020-06-16,
__export__.account_move_1882_ea0387ab,MISC/2020/0332,770,2020-06-15,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,82,Phải trả người bán,,770,,,2020-06-15,Vendor 7
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,70,,2020-06-15,
,,,,,,,Quyền phát hành,,,700,,2020-06-15,
__export__.account_move_306_1059bf4f,MISC/2020/0196,330000000,2020-06-15,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,,Phải trả người bán,,330000000,,,2020-06-15,Vendor 7
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,30000000,,2020-06-15,
,,,,,,,Quyền phát hành,,,300000000,,2020-06-15,
__export__.account_move_1881_d01c2442,MISC/2020/0331,220,2020-06-14,__export__.account_journal_3_bd951307,__export__.res_partner_116_b09891c1,81,Phải trả người bán,,220,,,2020-06-14,Vendor 6
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,20,,2020-06-14,
,,,,,,,Quyền sử dụng đất,,,200,,2020-06-14,
__export__.account_move_305_c68323c6,MISC/2020/0197,330000000,2020-06-14,__export__.account_journal_3_bd951307,__export__.res_partner_116_b09891c1,,Phải trả người bán,,330000000,,,2020-06-14,Vendor 6
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,30000000,,2020-06-14,
,,,,,,,Quyền sử dụng đất,,,300000000,,2020-06-14,
__export__.account_move_1880_720e4b55,MISC/2020/0330,101,2020-06-13,__export__.account_journal_3_bd951307,,80,Hao mòn TSCĐ thuê tài chính,,101,,,2020-06-13,
,,,,,,,Chi phí khấu hao tài sản cố định,,,101,,2020-06-13,
__export__.account_move_304_2238e68a,MISC/2020/0198,5000000,2020-06-13,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ thuê tài chính,,5000000,,,2020-06-13,
,,,,,,,Chi phí khấu hao tài sản cố định,,,5000000,,2020-06-13,
__export__.account_move_1879_f3027318,MISC/2020/0329,10000001,2020-06-12,__export__.account_journal_3_bd951307,,79,Bank,,10000001,,,2020-06-12,
,,,,,,,Chi phí lãi vay,,,10000001,,2020-06-12,
__export__.account_move_303_978c2ead,MISC/2020/0199,10000000,2020-06-12,__export__.account_journal_3_bd951307,,,Bank,,10000000,,,2020-06-12,
,,,,,,,Chi phí lãi vay,,,10000000,,2020-06-12,
__export__.account_move_1878_9d3bfa2e,MISC/2020/0328,30000001,2020-06-11,__export__.account_journal_3_bd951307,__export__.res_partner_106_ce90f02a,78 Nợ thuê TC 1,Bank,,30000001,,,2020-06-11,
,,,,,,,Nợ thuê tài chính,Nợ thuê TC 1,,30000001,,2020-06-11,Finance Lender 1
__export__.account_move_302_28b50f73,MISC/2020/0200,30000000,2020-06-11,__export__.account_journal_3_bd951307,__export__.res_partner_106_ce90f02a,,Bank,,30000000,,,2020-06-11,
,,,,,,,Nợ thuê tài chính,,,30000000,,2020-06-11,Finance Lender 1
__export__.account_move_1877_76b410d4,MISC/2020/0327,222,2020-06-10,__export__.account_journal_3_bd951307,__export__.res_partner_106_ce90f02a,77 Vay mua TSCĐ,Nợ thuê tài chính,Vay mua TSCĐ,222,,,2020-06-10,Finance Lender 1
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,Vay mua TSCĐ,,20,,2020-06-10,
,,,,,,,Tài sản cố định thuê tài chính,Vay mua TSCĐ,,202,,2020-06-10,
__export__.account_move_450_526289e4,MISC/2020/0201,550000000,2020-06-10,__export__.account_journal_3_bd951307,__export__.res_partner_106_ce90f02a,,Nợ thuê tài chính,,550000000,,,2020-06-10,Finance Lender 1
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,50000000,,2020-06-10,
,,,,,,,Tài sản cố định thuê tài chính,,,500000000,,2020-06-10,
__export__.account_move_1876_283dd821,MISC/2020/0326,203,2020-06-09,__export__.account_journal_3_bd951307,,76,Vốn khác,,203,,,2020-06-09,
,,,,,,,"Thiết bị, dụng cụ quản lý",,,203,,2020-06-09,
__export__.account_move_301_373e1ab5,MISC/2020/0202,300000000,2020-06-09,__export__.account_journal_3_bd951307,,,Vốn khác,,300000000,,,2020-06-09,
,,,,,,,"Thiết bị, dụng cụ quản lý",,,300000000,,2020-06-09,
__export__.account_move_1875_aa77c000,MISC/2020/0325,100,2020-06-08,__export__.account_journal_3_bd951307,,75,Hao mòn TSCĐ cố định hữu hình,,100,,,2020-06-08,
,,,,,,,Chi phí khấu hao TSCĐ,,,100,,2020-06-08,
__export__.account_move_300_41232342,MISC/2020/0203,3000000,2020-06-08,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ cố định hữu hình,,3000000,,,2020-06-08,
,,,,,,,Chi phí khấu hao TSCĐ,,,3000000,,2020-06-08,
__export__.account_move_2386_ef8b2611,MISC/2020/0506,180,2020-06-07,__export__.account_journal_3_bd951307,,260,Hao mòn TSCĐ vô hình,,180,,,2020-06-07,
,,,,,,,Chi phí khấu hao TSCĐ,,,180,,2020-06-07,
__export__.account_move_1874_b61c413c,MISC/2020/0324,102,2020-06-07,__export__.account_journal_3_bd951307,,74,Hao mòn TSCĐ cố định hữu hình,,102,,,2020-06-07,
,,,,,,,Chi phí khấu hao tài sản cố định,,,102,,2020-06-07,
__export__.account_move_1819_317ee75a,MISC/2020/0269,2000000,2020-06-07,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,19 Lãi trả chậm,Doanh thu hoạt động tài chính,,2000000,,,2020-06-07,
,,,,,,,Phải thu của khách hàng,Lãi trả chậm,,2000000,,2020-06-07,Customer 1
__export__.account_move_299_42142501,MISC/2020/0204,15000000,2020-06-07,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ cố định hữu hình,,15000000,,,2020-06-07,
,,,,,,,Chi phí khấu hao tài sản cố định,,,15000000,,2020-06-07,
__export__.account_move_240_e28e770d,MISC/2020/0205,2000000,2020-06-07,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,,Doanh thu hoạt động tài chính,,2000000,,,2020-06-07,
,,,,,,,Phải thu của khách hàng,,,2000000,,2020-06-07,Customer 1
__export__.account_move_2387_3e169863,MISC/2020/0507,180,2020-06-06,__export__.account_journal_3_bd951307,,Reversal of: MISC/2020/0506,Hao mòn TSCĐ vô hình,,,180,,2020-06-06,
,,,,,,,Chi phí khấu hao TSCĐ,,180,,,2020-06-06,
__export__.account_move_1873_3b95aee6,MISC/2020/0323,201,2020-06-06,__export__.account_journal_3_bd951307,,73,Hao mòn TSCĐ vô hình,,201,,,2020-06-06,
,,,,,,,Chi phí khấu hao TSCĐ,,,201,,2020-06-06,
__export__.account_move_1818_4493d9ff,MISC/2020/0268,1100000,2020-06-06,__export__.account_journal_3_bd951307,__export__.res_partner_72_87c4c22e,18 Chiết khấu TM,Phải thu của khách hàng,,1100000,,,2020-06-06,Customer 2
,,,,,,,Thuế GTGT đầu ra,Chiết khấu TM,,100000,,2020-06-06,
,,,,,,,Chiết khấu thương mại,Chiết khấu TM,,1000000,,2020-06-06,
__export__.account_move_298_2f782d27,MISC/2020/0206,10000000,2020-06-06,__export__.account_journal_3_bd951307,,,Hao mòn TSCĐ vô hình,,10000000,,,2020-06-06,
,,,,,,,Chi phí khấu hao TSCĐ,,,10000000,,2020-06-06,
__export__.account_move_239_34b99491,MISC/2020/0207,1100000,2020-06-06,__export__.account_journal_3_bd951307,__export__.res_partner_72_87c4c22e,,Phải thu của khách hàng,,1100000,,,2020-06-06,Customer 2
,,,,,,,Thuế GTGT đầu ra,,,100000,,2020-06-06,
,,,,,,,Chiết khấu thương mại,,,1000000,,2020-06-06,
__export__.account_move_1872_053e3dd0,MISC/2020/0322,217,2020-06-05,__export__.account_journal_3_bd951307,,72,"Nhà cửa, vật kiến trúc",,217,,,2020-06-05,
,,,,,,,Hao mòn TSCĐ cố định hữu hình,,,108,,2020-06-05,
,,,,,,,Chi phí khác,,,109,,2020-06-05,
__export__.account_move_1817_9da999be,MISC/2020/0267,22000000,2020-06-05,__export__.account_journal_3_bd951307,__export__.res_partner_113_e0b2480e,17,Phải trả người bán,,22000000,,,2020-06-05,Vendor 3
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,2000000,,2020-06-05,
,,,,,,,Chi phí dịch vụ mua ngoài,,,20000000,,2020-06-05,
__export__.account_move_297_0601a6fb,MISC/2020/0208,90000000,2020-06-05,__export__.account_journal_3_bd951307,,,"Nhà cửa, vật kiến trúc",,90000000,,,2020-06-05,
,,,,,,,Hao mòn TSCĐ cố định hữu hình,,,60000000,,2020-06-05,
,,,,,,,Chi phí khác,,,30000000,,2020-06-05,
__export__.account_move_238_acc32ae4,MISC/2020/0209,22000000,2020-06-05,__export__.account_journal_3_bd951307,__export__.res_partner_113_e0b2480e,,Phải trả người bán,,22000000,,,2020-06-05,Vendor 3
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,2000000,,2020-06-05,
,,,,,,,Chi phí dịch vụ mua ngoài,,,20000000,,2020-06-05,
__export__.account_move_1871_699f168e,MISC/2020/0321,550,2020-06-04,__export__.account_journal_3_bd951307,__export__.res_partner_71_2e6be028,71 x,Thu nhập khác,x,500,,,2020-06-04,
,,,,,,,Thuế GTGT đầu ra,x,50,,,2020-06-04,
,,,,,,,Phải thu của khách hàng,x,,550,,2020-06-04,Customer 10
__export__.account_move_1816_bdb73615,MISC/2020/0266,220000000,2020-06-04,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,16,Doanh thu cung cấp dịch vụ,,200000000,,,2020-06-04,
,,,,,,,Thuế GTGT đầu ra,,20000000,,,2020-06-04,
,,,,,,,Phải thu của khách hàng,,,220000000,,2020-06-04,Customer 1
__export__.account_move_296_ec2d692c,MISC/2020/0210,77000000,2020-06-04,__export__.account_journal_3_bd951307,__export__.res_partner_71_2e6be028,,Thu nhập khác,,70000000,,,2020-06-04,
,,,,,,,Thuế GTGT đầu ra,,7000000,,,2020-06-04,
,,,,,,,Phải thu của khách hàng,,,77000000,,2020-06-04,Customer 10
__export__.account_move_237_b4186d45,MISC/2020/0211,220000000,2020-06-04,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,,Doanh thu cung cấp dịch vụ,,200000000,,,2020-06-04,
,,,,,,,Thuế GTGT đầu ra,,20000000,,,2020-06-04,
,,,,,,,Phải thu của khách hàng,,,220000000,,2020-06-04,Customer 1
__export__.account_move_1815_9cb986d6,MISC/2020/0265,800000,2020-06-03,__export__.account_journal_3_bd951307,,15,Bank,,800000,,,2020-06-03,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,800000,,2020-06-03,
__export__.account_move_1814_4e85b958,MISC/2020/0264,900,2020-06-03,__export__.account_journal_3_bd951307,,14,Doanh thu chưa thực hiện,,900,,,2020-06-03,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,900,,2020-06-03,
__export__.account_move_236_72d343a6,MISC/2020/0212,800000,2020-06-03,__export__.account_journal_3_bd951307,,,Bank,,800000,,,2020-06-03,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,800000,,2020-06-03,
__export__.account_move_235_c992778f,MISC/2020/0213,800000,2020-06-03,__export__.account_journal_3_bd951307,,,Doanh thu chưa thực hiện,,800000,,,2020-06-03,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,800000,,2020-06-03,
__export__.account_move_1813_8bebaceb,MISC/2020/0263,70000000,2020-06-02,__export__.account_journal_3_bd951307,,13,Bank,,70000000,,,2020-06-02,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,70000000,,2020-06-02,
__export__.account_move_234_18b6f614,MISC/2020/0214,70000000,2020-06-02,__export__.account_journal_3_bd951307,,,Bank,,70000000,,,2020-06-02,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,70000000,,2020-06-02,
__export__.account_move_1812_43383714,MISC/2020/0262,90000000,2020-06-01,__export__.account_journal_3_bd951307,,12,Bank,,90000000,,,2020-06-01,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,90000000,,2020-06-01,
__export__.account_move_233_12232c35,MISC/2020/0215,90000000,2020-06-01,__export__.account_journal_3_bd951307,,,Bank,,90000000,,,2020-06-01,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,90000000,,2020-06-01,
__export__.account_move_1811_2f6daf71,MISC/2020/0261,60000000,2020-05-01,__export__.account_journal_3_bd951307,,11,Bank,,60000000,,,2020-05-01,
,,,,,,,Tiền gửi có kỳ hạn,,,60000000,,2020-05-01,
__export__.account_move_1810_2a324ab2,MISC/2020/0260,100000000,2020-05-01,__export__.account_journal_3_bd951307,,10,Bank,,100000000,,,2020-05-01,
,,,,,,,Tiền gửi có kỳ hạn,,,100000000,,2020-05-01,
__export__.account_move_232_86e6faff,MISC/2020/0216,60000000,2020-05-01,__export__.account_journal_3_bd951307,,,Bank,,60000000,,,2020-05-01,
,,,,,,,Tiền gửi có kỳ hạn,,,60000000,,2020-05-01,
__export__.account_move_231_813e09f6,MISC/2020/0217,100000000,2020-05-01,__export__.account_journal_3_bd951307,,,Bank,,100000000,,,2020-05-01,
,,,,,,,Tiền gửi có kỳ hạn,,,100000000,,2020-05-01,
__export__.account_move_2422_94b2156e,CLOSE/2020/0090,1000005,2020-04-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (515),Xác định kết quả kinh doanh,Closing balance for revenue (515),1000005,,,2020-04-30,
,,,,,,,Doanh thu hoạt động tài chính,Closing balance for revenue (515),,1000005,,2020-04-30,
__export__.account_move_2266_3b51b97b,CLOSE/2020/0047,1000005,2020-04-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,1000005,,,2020-04-30,
,,,,,,,Doanh thu hoạt động tài chính,,,1000005,,2020-04-30,
__export__.account_move_1809_903c10fa,MISC/2020/0259,5,2020-04-06,__export__.account_journal_3_bd951307,,9 Lãi dồn tích,Doanh thu hoạt động tài chính,,5,,,2020-04-06,
,,,,,,,Bank,Lãi dồn tích,,5,,2020-04-06,
__export__.account_move_230_5ba26f85,MISC/2020/0218,2000000,2020-04-06,__export__.account_journal_3_bd951307,,,Doanh thu hoạt động tài chính,,2000000,,,2020-04-06,
,,,,,,,Cổ phiếu,,,2000000,,2020-04-06,
__export__.account_move_1808_168ea979,MISC/2020/0258,1000000,2020-04-05,__export__.account_journal_3_bd951307,,8 Lãi đầu tư tài chính,Doanh thu hoạt động tài chính,,1000000,,,2020-04-05,
,,,,,,,Bank,Lãi đầu tư tài chính,,1000000,,2020-04-05,
__export__.account_move_229_045211d7,MISC/2020/0219,1000000,2020-04-05,__export__.account_journal_3_bd951307,,,Doanh thu hoạt động tài chính,,1000000,,,2020-04-05,
,,,,,,,Bank,,,1000000,,2020-04-05,
__export__.account_move_1807_ee056e6d,MISC/2020/0257,60000000,2020-04-04,__export__.account_journal_3_bd951307,,7,Bank,,60000000,,,2020-04-04,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,60000000,,2020-04-04,
__export__.account_move_228_5fa7a097,MISC/2020/0220,60000000,2020-04-04,__export__.account_journal_3_bd951307,,,Bank,,60000000,,,2020-04-04,
,,,,,,,Các khoản đầu tư khác nắm giữ đến ngày đáo hạn,,,60000000,,2020-04-04,
__export__.account_move_1806_da416050,MISC/2020/0256,40000000,2020-04-03,__export__.account_journal_3_bd951307,,6,Bank,,40000000,,,2020-04-03,
,,,,,,,Chứng khoán và công cụ tài chính khác,,,40000000,,2020-04-03,
__export__.account_move_227_5d595c4c,MISC/2020/0221,40000000,2020-04-03,__export__.account_journal_3_bd951307,,,Bank,,40000000,,,2020-04-03,
,,,,,,,Chứng khoán và công cụ tài chính khác,,,40000000,,2020-04-03,
__export__.account_move_1805_6e0c1845,MISC/2020/0255,55000000,2020-04-02,__export__.account_journal_3_bd951307,,5,Bank,,55000000,,,2020-04-02,
,,,,,,,"Trái phiếu, Tín phiếu, Kỳ phiếu",,,55000000,,2020-04-02,
__export__.account_move_226_a1b0f66b,MISC/2020/0222,55000000,2020-04-02,__export__.account_journal_3_bd951307,,,Bank,,55000000,,,2020-04-02,
,,,,,,,"Trái phiếu, Tín phiếu, Kỳ phiếu",,,55000000,,2020-04-02,
__export__.account_move_1804_424cacbd,MISC/2020/0254,30000000,2020-04-01,__export__.account_journal_3_bd951307,,4,Bank,,30000000,,,2020-04-01,
,,,,,,,Cổ phiếu,,,30000000,,2020-04-01,
__export__.account_move_225_d7c3e7ae,MISC/2020/0223,30000000,2020-04-01,__export__.account_journal_3_bd951307,,,Bank,,30000000,,,2020-04-01,
,,,,,,,Cổ phiếu,,,30000000,,2020-04-01,
__export__.account_move_1803_50740d66,MISC/2020/0253,11000000,2020-03-01,__export__.account_journal_3_bd951307,__export__.res_partner_112_e5a7ecdb,3,Phải trả người bán,,11000000,,,2020-03-01,Vendor 2
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,1000000,,2020-03-01,
,,,,,,,Giá mua hàng hóa,,,10000000,,2020-03-01,
__export__.account_move_224_a04b32bd,MISC/2020/0224,11000000,2020-03-01,__export__.account_journal_3_bd951307,__export__.res_partner_112_e5a7ecdb,,Phải trả người bán,,11000000,,,2020-03-01,Vendor 2
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,1000000,,2020-03-01,
,,,,,,,Giá mua hàng hóa,,,10000000,,2020-03-01,
__export__.account_move_2392_4be7aa2c,CLOSE/2020/0060,100000000,2020-01-31,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (511),Xác định kết quả kinh doanh,Closing balance for revenue (511),100000000,,,2020-01-31,
,,,,,,,Doanh thu cung cấp dịch vụ,Closing balance for revenue (511),,100000000,,2020-01-31,
__export__.account_move_2265_c4788a74,CLOSE/2020/0048,100000000,2020-01-31,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,100000000,,,2020-01-31,
,,,,,,,Doanh thu cung cấp dịch vụ,,,100000000,,2020-01-31,
__export__.account_move_1802_cb2549f7,MISC/2020/0252,22000000,2020-01-02,__export__.account_journal_3_bd951307,__export__.res_partner_110_d7d7455a,2,Phải trả người bán,,22000000,,,2020-01-02,Vendor 1
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,2000000,,2020-01-02,
,,,,,,,"Nguyên liệu, vật liệu",,,20000000,,2020-01-02,Vendor 1
__export__.account_move_223_cd89e0d9,MISC/2020/0225,22000000,2020-01-02,__export__.account_journal_3_bd951307,__export__.res_partner_110_d7d7455a,,Phải trả người bán,,22000000,,,2020-01-02,
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,2000000,,2020-01-02,
,,,,,,,"Nguyên liệu, vật liệu",,,20000000,,2020-01-02,Vendor 1
__export__.account_move_1801_6765e655,MISC/2020/0251,110000000,2020-01-01,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,1,Doanh thu cung cấp dịch vụ,,100000000,,,2020-01-01,
,,,,,,,Thuế GTGT đầu ra,,10000000,,,2020-01-01,
,,,,,,,Phải thu của khách hàng,,,110000000,,2020-01-01,Customer 1
__export__.account_move_222_16afeff5,MISC/2020/0226,110000000,2020-01-01,__export__.account_journal_3_bd951307,__export__.res_partner_70_cff85617,,Doanh thu cung cấp dịch vụ,,100000000,,,2020-01-01,
,,,,,,,Thuế GTGT đầu ra,,10000000,,,2020-01-01,
,,,,,,,Phải thu của khách hàng,,,110000000,,2020-01-01,Customer 1
